id,Booking_status,Probability
66998,1,0.5539961
66999,1,0.6419163
67000,0,0.4460458
67001,0,0.35978258
67002,1,0.774442
67003,0,0.11239068
67004,1,0.9076523
67005,1,0.81913203
67006,0,0.10806691
67007,0,0.2023972
67008,1,0.624488
67009,1,0.56347096
67010,0,0.034610815
67011,0,0.26470268
67012,0,0.14623061
67013,0,0.30266953
67014,1,0.8386187
67015,0,0.01301154
67016,0,0.16624875
67017,1,0.69080305
67018,0,0.22285648
67019,1,0.90833163
67020,0,0.024278214
67021,1,0.8849382
67022,1,0.796897
67023,0,0.20479493
67024,0,0.028938785
67025,1,0.6016606
67026,0,0.15369397
67027,0,0.39376622
67028,1,0.9441678
67029,0,0.0335483
67030,0,0.15710092
67031,0,0.36430943
67032,1,0.88785374
67033,0,0.00075690914
67034,0,0.44803086
67035,1,0.62736934
67036,0,0.28074545
67037,0,0.07236626
67038,0,0.057294555
67039,0,0.04000889
67040,0,0.36929625
67041,1,0.69093925
67042,1,0.68079674
67043,1,0.92712826
67044,0,0.3319124
67045,0,0.19905977
67046,1,0.5731137
67047,0,0.24670056
67048,0,0.041940212
67049,1,0.84149015
67050,1,0.8169587
67051,0,0.013494233
67052,0,0.020940224
67053,0,0.0057998532
67054,0,0.067366585
67055,0,0.4523384
67056,0,0.23347567
67057,0,0.25320828
67058,1,0.84889615
67059,0,0.4892315
67060,0,0.02481135
67061,0,0.1933886
67062,0,0.26974145
67063,0,0.2574093
67064,0,0.023135887
67065,1,0.84055966
67066,0,0.020713089
67067,1,0.8905371
67068,0,0.00010544556
67069,0,0.46964642
67070,0,0.003557438
67071,0,0.16951962
67072,0,0.47434738
67073,0,0.2884126
67074,0,0.18030204
67075,0,0.04424566
67076,0,0.42092887
67077,0,0.37281805
67078,1,0.6080462
67079,0,0.040716864
67080,0,0.31762898
67081,0,0.23738326
67082,1,0.53112817
67083,0,0.4273219
67084,0,0.31982028
67085,1,0.749186
67086,0,0.08361202
67087,0,0.37281036
67088,0,0.013078907
67089,0,0.33298078
67090,1,0.7318868
67091,1,0.9073924
67092,1,0.77982426
67093,0,0.29374692
67094,0,0.051401377
67095,0,0.20430008
67096,0,0.018611556
67097,0,0.105120406
67098,0,0.06694098
67099,1,0.89879835
67100,0,0.1289794
67101,1,0.5712024
67102,0,0.1509215
67103,1,0.6507126
67104,0,0.17053825
67105,0,0.49551326
67106,1,0.8826016
67107,1,0.86156315
67108,1,0.53804547
67109,0,0.100590706
67110,0,0.16691858
67111,1,0.77912956
67112,0,0.10079907
67113,0,0.13354251
67114,1,0.84332806
67115,0,0.46222815
67116,0,0.1468973
67117,0,0.2628052
67118,0,0.19497296
67119,1,0.9342188
67120,0,0.28301206
67121,1,0.58189267
67122,0,5.6394103e-05
67123,1,0.58386666
67124,1,0.9118452
67125,1,0.81492835
67126,0,0.20394515
67127,1,0.6506376
67128,0,0.2207687
67129,0,0.11828547
67130,0,0.20148127
67131,1,0.67537785
67132,0,0.16651481
67133,0,0.22227252
67134,1,0.8729891
67135,0,0.07328847
67136,0,0.03135659
67137,1,0.93263376
67138,1,0.5012138
67139,1,0.92520356
67140,0,0.12102351
67141,0,0.06567111
67142,1,0.67385846
67143,1,0.6251388
67144,0,0.30131677
67145,0,0.12416862
67146,0,0.093672514
67147,1,0.78955287
67148,0,0.32504398
67149,1,0.7592876
67150,0,0.13934833
67151,0,0.044089984
67152,0,0.087292984
67153,0,0.042328563
67154,0,0.14642562
67155,1,0.5932534
67156,1,0.9174076
67157,0,0.4607851
67158,0,0.419697
67159,0,0.36201653
67160,0,0.015323109
67161,0,0.048979256
67162,0,0.13748325
67163,0,0.17792365
67164,0,0.19381948
67165,0,0.29436085
67166,0,0.19599585
67167,0,0.25247738
67168,0,0.23224118
67169,0,0.009813487
67170,0,0.2722574
67171,0,0.05081181
67172,1,0.58596426
67173,0,0.08970363
67174,0,0.12141489
67175,0,0.21038361
67176,1,0.53631574
67177,0,0.4231592
67178,1,0.88909763
67179,0,0.03326412
67180,1,0.68396705
67181,0,0.011046418
67182,0,0.06462971
67183,0,0.3970686
67184,1,0.8373198
67185,0,0.2615659
67186,0,0.42272574
67187,1,0.5687159
67188,1,0.6232096
67189,1,0.9147456
67190,0,0.04761951
67191,1,0.888777
67192,1,0.560929
67193,1,0.79164606
67194,0,0.12649095
67195,0,2.7064707e-05
67196,0,0.103200056
67197,1,0.93119353
67198,0,0.02394109
67199,0,0.24787307
67200,0,0.3552624
67201,0,0.21077365
67202,1,0.61362326
67203,0,0.31424546
67204,0,0.30423388
67205,0,0.10778118
67206,0,0.40127367
67207,1,0.60042334
67208,0,0.32453412
67209,1,0.5236657
67210,0,0.33854306
67211,0,0.28361812
67212,0,0.0519225
67213,1,0.55376863
67214,0,0.384283
67215,0,0.027432028
67216,0,2.1256943e-27
67217,1,0.72831744
67218,0,0.0106178215
67219,0,0.050878085
67220,1,0.76560867
67221,1,0.93905884
67222,1,0.52430654
67223,0,0.49186638
67224,0,1.534345e-05
67225,0,0.027484203
67226,1,0.8787225
67227,1,0.8859377
67228,0,0.43262756
67229,1,0.5982264
67230,0,0.17596067
67231,0,0.18972856
67232,0,0.00081695995
67233,0,0.33876362
67234,1,0.6361761
67235,1,0.5801575
67236,1,0.8295629
67237,0,0.11289327
67238,0,0.002292304
67239,0,0.36395466
67240,1,0.7351405
67241,0,0.1343665
67242,0,0.1924393
67243,0,0.30245605
67244,0,0.16200624
67245,0,0.3647719
67246,0,0.019755917
67247,0,0.058627147
67248,1,0.9179053
67249,0,0.102058485
67250,0,0.017724281
67251,0,0.44916207
67252,1,0.8653907
67253,1,0.86602056
67254,0,0.28778306
67255,0,0.0014560985
67256,0,0.14826545
67257,0,0.0075735566
67258,0,0.17095727
67259,0,0.4189305
67260,1,0.9075422
67261,0,0.08854785
67262,1,0.73461145
67263,1,0.96576375
67264,1,0.63635045
67265,1,0.72113186
67266,0,0.22382122
67267,0,0.0011771439
67268,0,0.29051274
67269,0,0.03834805
67270,0,0.015062198
67271,1,0.7883862
67272,1,0.70402133
67273,0,0.19460794
67274,0,0.1365637
67275,1,0.7383887
67276,0,0.10773837
67277,0,0.26918745
67278,0,0.43392655
67279,0,6.424682e-07
67280,1,0.78987026
67281,0,0.2620772
67282,1,0.8110576
67283,1,0.82568324
67284,0,0.28241113
67285,0,0.03571461
67286,1,0.781203
67287,1,0.7383525
67288,1,0.8216945
67289,0,0.026812902
67290,0,0.13259257
67291,1,0.73941845
67292,0,0.03482944
67293,0,0.0727399
67294,0,0.09674259
67295,0,0.036811557
67296,1,0.6838769
67297,0,0.0833867
67298,1,0.5421478
67299,0,0.113300465
67300,0,0.2724642
67301,0,0.019892165
67302,1,0.97448564
67303,1,0.8636315
67304,1,0.7136556
67305,1,0.7896516
67306,1,0.56206274
67307,0,0.077835195
67308,0,0.1443551
67309,0,0.11240477
67310,0,0.0692255
67311,1,0.8717085
67312,0,0.24183595
67313,0,0.058473937
67314,1,0.6793509
67315,1,0.75376034
67316,0,0.4642674
67317,1,0.8023526
67318,0,0.20913343
67319,0,0.3418145
67320,1,0.7639184
67321,0,0.08132245
67322,0,0.051870227
67323,0,8.923685e-08
67324,1,0.87619334
67325,0,0.25156096
67326,1,0.75708836
67327,0,0.12107125
67328,0,0.20209834
67329,0,0.27250797
67330,0,0.43884492
67331,0,6.4330815e-12
67332,0,0.36401746
67333,0,0.19717394
67334,1,0.572385
67335,1,0.6336837
67336,1,0.9275763
67337,0,0.41428354
67338,0,4.3239453e-08
67339,1,0.9077105
67340,0,0.11876108
67341,0,0.4801729
67342,1,0.8613925
67343,1,0.955594
67344,1,0.90217763
67345,0,0.09837742
67346,0,0.05347609
67347,0,0.123030946
67348,0,0.20157035
67349,0,0.0070692715
67350,1,0.86610514
67351,0,0.030387137
67352,0,0.115191795
67353,0,0.26992273
67354,0,0.028750252
67355,1,0.8142957
67356,0,0.21211144
67357,0,0.07270906
67358,1,0.7105459
67359,0,0.28093868
67360,0,0.14119452
67361,1,0.855223
67362,0,0.20407374
67363,1,0.5455965
67364,0,0.12669535
67365,0,0.2820502
67366,1,0.62647617
67367,0,0.09544427
67368,0,0.041112803
67369,1,0.55780005
67370,1,0.67702943
67371,1,0.5866236
67372,1,0.82108736
67373,0,0.033389248
67374,0,0.18957467
67375,0,0.35326275
67376,0,0.017419089
67377,1,0.5921473
67378,0,0.087568514
67379,0,0.03779342
67380,0,0.41512883
67381,0,0.2254732
67382,0,0.34496358
67383,1,0.76283866
67384,1,0.7523923
67385,1,0.8331254
67386,1,0.777984
67387,0,0.017484523
67388,0,0.29096517
67389,0,0.034696497
67390,0,0.1620885
67391,1,0.81559116
67392,1,0.8278634
67393,1,0.8034648
67394,1,0.7653636
67395,1,0.77565354
67396,0,0.058922365
67397,1,0.82674974
67398,1,0.51796246
67399,1,0.8293742
67400,1,0.70119363
67401,0,0.3571866
67402,0,0.24478985
67403,1,0.70328295
67404,1,0.78675693
67405,1,0.9405241
67406,0,0.10684255
67407,0,0.35697713
67408,1,0.7870808
67409,1,0.84651095
67410,0,0.050381023
67411,0,0.29727843
67412,1,0.6570564
67413,0,0.37017256
67414,0,0.119285494
67415,1,0.9126429
67416,0,0.10652821
67417,0,0.06266455
67418,1,0.9208114
67419,0,0.16477858
67420,0,0.39345005
67421,0,0.4955968
67422,0,0.16238293
67423,0,0.4822594
67424,1,0.9321704
67425,1,0.6731664
67426,0,0.06707733
67427,0,0.021688106
67428,1,0.6163682
67429,1,0.86189777
67430,1,0.77855533
67431,0,0.34040645
67432,0,2.5785716e-14
67433,0,0.36736867
67434,0,0.04727184
67435,0,0.041290734
67436,0,0.32951763
67437,0,2.517959e-26
67438,0,0.13714881
67439,1,0.67034346
67440,1,0.80635965
67441,1,0.7940265
67442,1,0.5220169
67443,0,0.008060505
67444,0,0.38786513
67445,1,0.5621459
67446,0,0.29323322
67447,0,0.029452648
67448,0,0.22796494
67449,0,0.29339004
67450,0,0.013079917
67451,1,0.61230063
67452,1,0.8377971
67453,0,0.13522659
67454,1,0.827112
67455,0,0.21411912
67456,1,0.62656784
67457,0,0.4379876
67458,1,0.50286597
67459,0,0.032617573
67460,0,0.2323944
67461,0,0.31189036
67462,1,0.5023995
67463,0,0.13267323
67464,0,0.006831311
67465,0,0.047579803
67466,1,0.93526924
67467,0,0.42232212
67468,0,0.036843155
67469,1,0.9440553
67470,0,0.47987062
67471,0,0.4824178
67472,0,0.008956238
67473,0,0.28316188
67474,0,0.060054924
67475,0,0.23214956
67476,1,0.9078375
67477,0,0.11956472
67478,0,0.04446889
67479,0,0.20985654
67480,0,0.35116962
67481,0,0.05331329
67482,0,0.118810825
67483,0,0.18023647
67484,1,0.6265173
67485,1,0.84808725
67486,1,0.5918592
67487,0,0.45766863
67488,0,0.0152070625
67489,0,0.032760777
67490,0,0.0658495
67491,0,0.046590965
67492,0,0.1351989
67493,1,0.7763006
67494,1,0.6709334
67495,0,0.25606847
67496,0,0.06782416
67497,1,0.5545359
67498,0,0.4739146
67499,1,0.9288703
67500,1,0.75574625
67501,1,0.6049768
67502,1,0.81053656
67503,0,0.17969395
67504,0,0.19382742
67505,0,0.06928629
67506,1,0.81841666
67507,0,0.21958707
67508,0,2.8884092e-10
67509,1,0.65347624
67510,1,0.9142525
67511,0,0.46754003
67512,0,0.20456779
67513,0,0.19953737
67514,1,0.9322641
67515,0,5.782567e-09
67516,0,0.4942806
67517,0,0.45092976
67518,1,0.87273055
67519,0,0.12780577
67520,0,0.20300213
67521,0,0.13938498
67522,1,0.8990102
67523,0,0.0033965367
67524,1,0.7942141
67525,1,0.8011189
67526,1,0.83568776
67527,1,0.6063823
67528,0,0.083948106
67529,0,0.06315691
67530,0,0.026492443
67531,1,0.7021877
67532,0,0.38764426
67533,1,0.5726977
67534,0,0.4814324
67535,0,0.4345475
67536,0,0.14637977
67537,1,0.9586685
67538,0,0.30391794
67539,0,0.24430706
67540,1,0.8575727
67541,0,0.36324736
67542,0,0.31586772
67543,1,0.79270625
67544,0,0.13122101
67545,0,0.07134061
67546,1,0.9174705
67547,1,0.6935258
67548,0,0.07530323
67549,0,0.48882344
67550,0,0.47929183
67551,1,0.76776016
67552,1,0.8894113
67553,0,0.03965173
67554,0,0.34680155
67555,1,0.6864984
67556,1,0.96498746
67557,0,0.15926728
67558,1,0.8687816
67559,0,0.062888585
67560,1,0.91753083
67561,1,0.68808925
67562,0,0.33172035
67563,1,0.5044775
67564,0,0.36159474
67565,0,0.00784074
67566,1,0.737527
67567,0,0.28069732
67568,0,0.12670201
67569,1,0.6644809
67570,1,0.634078
67571,1,0.76170725
67572,1,0.54815286
67573,0,0.21429093
67574,0,0.023819065
67575,0,0.17288342
67576,0,0.015483718
67577,1,0.8157275
67578,1,0.66806054
67579,0,0.025176708
67580,1,0.73589075
67581,1,0.7524525
67582,0,0.36310086
67583,0,0.38217473
67584,1,0.54114825
67585,0,0.2171462
67586,1,0.58042943
67587,0,0.3216451
67588,0,0.2245015
67589,0,0.20079277
67590,0,0.07871216
67591,0,0.2952866
67592,0,0.009515095
67593,0,0.47973686
67594,0,0.002262172
67595,1,0.56981105
67596,1,0.8100818
67597,1,0.94858885
67598,1,0.81165
67599,1,0.9005377
67600,0,0.005915817
67601,0,0.002480433
67602,1,0.79533845
67603,0,2.243324e-26
67604,0,0.2749949
67605,0,0.22162807
67606,0,0.034343988
67607,0,0.1043417
67608,0,0.01655084
67609,0,0.26338574
67610,0,0.3071507
67611,1,0.580592
67612,1,0.62451375
67613,0,0.3659775
67614,1,0.82371175
67615,0,0.03917352
67616,0,0.045953736
67617,1,0.81325907
67618,0,1.9910981e-15
67619,1,0.71801203
67620,1,0.63153994
67621,0,0.3596479
67622,1,0.74106026
67623,0,0.40201685
67624,0,0.22798307
67625,0,1.2988424e-05
67626,0,0.06421289
67627,0,0.21186405
67628,0,0.06522362
67629,0,0.2663369
67630,1,0.5127611
67631,0,0.05362859
67632,0,0.0010942355
67633,1,0.6084124
67634,1,0.9234623
67635,0,3.248305e-05
67636,1,0.8391447
67637,0,0.25889868
67638,0,0.0355533
67639,0,0.4904796
67640,0,0.03321588
67641,0,0.25756592
67642,1,0.8475588
67643,0,0.4576271
67644,1,0.8533625
67645,1,0.7277998
67646,0,0.04986731
67647,0,0.15117934
67648,0,0.060390055
67649,1,0.6038038
67650,0,0.05241517
67651,0,3.875675e-06
67652,0,0.10782172
67653,0,0.20716263
67654,0,0.4001208
67655,1,0.87910235
67656,0,0.02055571
67657,0,0.05261874
67658,1,0.6033409
67659,1,0.57537466
67660,1,0.93093765
67661,1,0.52774227
67662,0,0.31224388
67663,0,0.22385907
67664,0,0.19421415
67665,0,0.47810024
67666,1,0.8193512
67667,0,0.4756503
67668,0,0.04715179
67669,1,0.5213026
67670,1,0.5980064
67671,1,0.61402047
67672,0,0.05849498
67673,0,0.27718037
67674,0,0.34364352
67675,1,0.59295624
67676,1,0.51083636
67677,1,0.89476496
67678,1,0.53583944
67679,0,0.21693759
67680,1,0.5098889
67681,0,0.090999216
67682,0,0.04122203
67683,0,0.12511487
67684,0,0.3044162
67685,0,0.113830365
67686,0,0.4606442
67687,0,0.16769776
67688,0,0.47780845
67689,1,0.68357426
67690,0,0.32446575
67691,0,0.37622634
67692,1,0.9099484
67693,0,0.0008518472
67694,0,0.02648247
67695,0,0.34633562
67696,1,0.71979815
67697,1,0.84102714
67698,0,0.293805
67699,1,0.6986341
67700,1,0.81340104
67701,0,0.21243782
67702,0,0.22050396
67703,0,0.00091195444
67704,0,2.1539781e-06
67705,0,0.2504011
67706,1,0.67762375
67707,1,0.9110198
67708,0,0.0028506538
67709,0,0.47659817
67710,0,0.06236852
67711,1,0.62476164
67712,0,0.28172803
67713,0,0.06465407
67714,0,0.1278643
67715,0,0.19785666
67716,0,0.14627112
67717,0,0.3473098
67718,0,0.3472966
67719,1,0.93246806
67720,0,0.1711666
67721,0,0.10264449
67722,0,0.0062429835
67723,1,0.67317814
67724,0,0.3406013
67725,1,0.95911086
67726,0,0.1579743
67727,1,0.56161404
67728,0,0.008909068
67729,1,0.7221368
67730,1,0.63936657
67731,1,0.86527246
67732,0,0.06604354
67733,0,0.08318587
67734,0,0.09021516
67735,1,0.73503894
67736,0,0.011188894
67737,1,0.70839334
67738,1,0.5120336
67739,0,0.12640478
67740,1,0.7322805
67741,0,0.06351985
67742,0,0.0012545568
67743,1,0.8567336
67744,0,0.010903727
67745,0,0.25218412
67746,0,0.24423379
67747,1,0.7930209
67748,0,0.35302365
67749,0,0.25843117
67750,1,0.8050968
67751,1,0.78185916
67752,1,0.62694377
67753,0,0.34209582
67754,1,0.759763
67755,0,0.2736914
67756,1,0.610755
67757,0,0.216488
67758,1,0.7120656
67759,0,0.047467798
67760,0,0.30997977
67761,0,0.076050065
67762,1,0.6876403
67763,1,0.5324045
67764,0,0.21180673
67765,0,0.061171643
67766,0,0.07251719
67767,0,0.16613378
67768,1,0.72504705
67769,0,0.2660363
67770,0,0.18211839
67771,1,0.57721645
67772,0,0.2871673
67773,1,0.91349906
67774,1,0.8972128
67775,0,0.4427375
67776,0,0.051391665
67777,0,0.26878858
67778,1,0.89951026
67779,1,0.8741146
67780,1,0.8195689
67781,0,0.26493135
67782,1,0.81538117
67783,0,0.47774836
67784,1,0.666803
67785,0,0.00014394548
67786,0,0.10589444
67787,0,0.31699294
67788,0,0.071644984
67789,1,0.88793117
67790,0,0.20167296
67791,1,0.8765975
67792,1,0.8566927
67793,0,0.025229797
67794,0,0.019838639
67795,1,0.6036928
67796,1,0.7790759
67797,0,0.43227428
67798,0,0.066336945
67799,0,0.24861714
67800,0,0.14332679
67801,1,0.6189188
67802,0,2.8315642e-05
67803,0,0.099098355
67804,0,0.17932808
67805,1,0.8662917
67806,0,0.049121488
67807,0,7.2568107e-09
67808,1,0.92375004
67809,1,0.80403113
67810,0,0.030708479
67811,1,0.7444178
67812,1,0.5400211
67813,0,0.18245877
67814,1,0.52480054
67815,1,0.7181196
67816,0,0.37683257
67817,0,0.020477984
67818,1,0.6811091
67819,0,0.049450677
67820,0,0.08578578
67821,1,0.62771183
67822,0,0.21545579
67823,1,0.63246757
67824,0,0.24681799
67825,1,0.5375639
67826,0,0.019198477
67827,0,0.074629776
67828,0,0.4372516
67829,1,0.90640444
67830,1,0.6250296
67831,0,0.17566434
67832,1,0.843075
67833,0,0.06740616
67834,1,0.8893227
67835,0,0.10651298
67836,0,0.06903417
67837,0,0.27699313
67838,1,0.9465325
67839,0,0.4159728
67840,0,0.044094138
67841,0,0.017711727
67842,1,0.6990121
67843,1,0.62017095
67844,0,0.06479828
67845,1,0.7375344
67846,0,0.48981532
67847,1,0.6401159
67848,0,0.22936402
67849,1,0.5187995
67850,0,0.25333008
67851,0,0.12038258
67852,1,0.7770447
67853,1,0.72751135
67854,0,0.44595534
67855,0,0.054357577
67856,1,0.6911895
67857,0,0.027932478
67858,0,0.002349403
67859,0,0.2480547
67860,0,0.022724867
67861,0,0.48833987
67862,0,0.24258927
67863,0,0.12517427
67864,0,0.029092219
67865,0,0.062287156
67866,1,0.50786024
67867,0,0.16865763
67868,1,0.8171206
67869,0,0.31814283
67870,0,0.34483495
67871,0,0.03854193
67872,0,0.0038011125
67873,0,0.06571988
67874,1,0.63047963
67875,1,0.5701305
67876,0,0.35729071
67877,0,0.25338733
67878,0,0.40712836
67879,0,0.0014917332
67880,0,0.11626421
67881,0,0.052455876
67882,0,0.41166237
67883,0,0.39998478
67884,0,0.34846345
67885,0,0.053195387
67886,0,0.48637953
67887,0,0.32881007
67888,0,0.08934616
67889,0,0.17964648
67890,0,0.11488965
67891,1,0.63434535
67892,0,0.15608668
67893,1,0.5758697
67894,0,0.05230745
67895,1,0.9506468
67896,1,0.6806541
67897,0,0.19491732
67898,0,0.022135638
67899,0,0.001074056
67900,0,0.028587209
67901,1,0.9020828
67902,0,0.13762926
67903,0,0.41290116
67904,1,0.7170556
67905,1,0.85978186
67906,0,0.007714109
67907,0,0.029168038
67908,0,0.018106952
67909,0,0.16530204
67910,1,0.6648609
67911,0,0.2582577
67912,0,0.05309438
67913,0,0.20397052
67914,0,0.06236583
67915,0,0.12804626
67916,1,0.5330396
67917,1,0.9538107
67918,0,0.34631908
67919,0,0.03624842
67920,0,0.0015956425
67921,0,0.051207155
67922,0,0.06706397
67923,0,0.033270758
67924,0,0.3056347
67925,0,0.20201935
67926,0,0.01060994
67927,0,0.3286786
67928,1,0.8105629
67929,1,0.5916848
67930,0,0.0025762462
67931,1,0.85667175
67932,1,0.83861315
67933,0,0.22555369
67934,0,0.21425112
67935,0,0.49467266
67936,1,0.6842245
67937,0,0.09562097
67938,0,0.40580967
67939,0,0.103045516
67940,1,0.6999803
67941,1,0.7274733
67942,0,0.0071088714
67943,1,0.7951238
67944,0,0.2047168
67945,0,0.10142439
67946,0,0.043558296
67947,0,3.372767e-05
67948,0,1.1820218e-06
67949,0,0.007031564
67950,0,0.25939417
67951,0,0.08518858
67952,0,0.3562648
67953,0,0.013989262
67954,1,0.61161387
67955,0,0.090507746
67956,0,0.22751388
67957,1,0.80489343
67958,1,0.7279938
67959,0,0.15072823
67960,1,0.7793513
67961,1,0.507755
67962,0,0.14129767
67963,1,0.6253447
67964,0,0.34112486
67965,0,0.1931918
67966,1,0.9467342
67967,0,0.32091814
67968,1,0.82431483
67969,0,0.06782616
67970,0,0.054421015
67971,0,0.0022126988
67972,1,0.5573909
67973,1,0.70846367
67974,0,0.023362843
67975,0,0.06469394
67976,1,0.6799114
67977,1,0.64963144
67978,0,1.9211992e-09
67979,1,0.69571364
67980,0,0.35298026
67981,1,0.5899207
67982,0,0.19678709
67983,0,0.08648485
67984,0,0.072546534
67985,0,0.007493053
67986,0,0.14132485
67987,0,0.0648847
67988,1,0.77627045
67989,0,0.28366545
67990,0,0.039078407
67991,0,0.10837971
67992,0,0.11996201
67993,1,0.85705376
67994,1,0.60293716
67995,1,0.89731956
67996,0,0.27263242
67997,1,0.6081467
67998,0,0.044681042
67999,0,0.2534711
68000,1,0.86693126
68001,1,0.77677613
68002,1,0.56522125
68003,1,0.8055332
68004,0,0.07754673
68005,1,0.5882906
68006,0,0.48945972
68007,0,0.15775864
68008,0,0.088068016
68009,0,0.04229959
68010,1,0.64011765
68011,0,2.3304596e-05
68012,0,1.1878054e-08
68013,0,0.05103639
68014,1,0.8739814
68015,0,0.2371202
68016,0,0.31171212
68017,1,0.8548807
68018,0,0.16223277
68019,1,0.7443128
68020,0,0.005745671
68021,0,0.4087014
68022,1,0.858961
68023,0,0.32061526
68024,0,0.044918045
68025,1,0.8507031
68026,0,0.20630659
68027,1,0.8197482
68028,0,0.06864111
68029,0,0.42705435
68030,0,0.1309777
68031,1,0.6617206
68032,0,0.0763074
68033,1,0.9205197
68034,0,0.29608116
68035,0,0.0061472533
68036,0,0.15157443
68037,0,0.06691313
68038,0,0.45189884
68039,0,0.22285905
68040,0,1.5895504e-08
68041,0,0.095826395
68042,0,0.45135558
68043,0,0.28471795
68044,0,0.25042182
68045,0,0.0031471266
68046,1,0.5044746
68047,0,0.47079673
68048,0,0.038147617
68049,1,0.8564268
68050,0,0.109198205
68051,0,0.015986446
68052,0,0.056459967
68053,0,0.1904179
68054,0,0.01824886
68055,0,0.10426186
68056,1,0.5289278
68057,0,0.32792756
68058,1,0.6844624
68059,1,0.9594863
68060,1,0.92978865
68061,0,0.4389478
68062,0,0.052977033
68063,1,0.8929123
68064,1,0.6854908
68065,0,0.2340615
68066,0,0.17628968
68067,0,0.37587926
68068,1,0.7833113
68069,0,0.3084389
68070,0,0.3840612
68071,1,0.8472973
68072,0,0.35770532
68073,1,0.6229671
68074,0,0.04398043
68075,0,0.34300637
68076,1,0.57350916
68077,1,0.8274977
68078,1,0.890967
68079,0,0.08862156
68080,0,0.16968542
68081,1,0.8896736
68082,1,0.7768596
68083,0,0.28050944
68084,0,0.051667504
68085,1,0.9221732
68086,0,0.21165928
68087,1,0.50135064
68088,1,0.9092184
68089,0,0.4817821
68090,0,0.024046406
68091,0,0.1326901
68092,0,0.036185358
68093,1,0.9135074
68094,1,0.76154184
68095,0,0.41809976
68096,1,0.7613784
68097,1,0.58297414
68098,1,0.6478639
68099,1,0.62877226
68100,0,0.043421794
68101,0,0.17810288
68102,0,0.14548613
68103,0,0.03250129
68104,1,0.50128347
68105,1,0.7604964
68106,1,0.7605896
68107,0,0.045508135
68108,0,0.09436279
68109,0,0.30742735
68110,1,0.77476513
68111,0,0.01379822
68112,0,0.3378102
68113,0,0.27203053
68114,1,0.8397966
68115,0,0.46217784
68116,0,0.38600865
68117,0,0.3652198
68118,1,0.9764145
68119,1,0.9516394
68120,1,0.9479684
68121,1,0.7560446
68122,0,0.29287127
68123,1,0.54264045
68124,0,0.44029382
68125,0,0.29503313
68126,0,0.008921016
68127,0,0.04611546
68128,1,0.5918315
68129,1,0.71074206
68130,1,0.7043615
68131,0,0.2275922
68132,0,0.03172433
68133,1,0.78287417
68134,0,4.48538e-09
68135,0,0.26305303
68136,1,0.60876507
68137,0,0.15028612
68138,0,0.27690843
68139,1,0.8245756
68140,0,0.27763128
68141,1,0.70846623
68142,0,0.39024907
68143,1,0.5343138
68144,1,0.8731806
68145,1,0.921045
68146,0,0.25655282
68147,0,0.0055113276
68148,1,0.5809392
68149,0,0.08172808
68150,1,0.9648844
68151,1,0.63011867
68152,0,0.12059562
68153,0,0.026890136
68154,1,0.8472004
68155,0,0.48830292
68156,1,0.740931
68157,0,0.3608138
68158,0,0.007268332
68159,0,0.06369885
68160,0,0.050124574
68161,1,0.7819378
68162,0,0.0008501193
68163,0,0.01716155
68164,0,0.18498933
68165,0,0.41566068
68166,1,0.5628203
68167,1,0.63280565
68168,1,0.7708061
68169,0,0.04436905
68170,0,0.34894657
68171,1,0.921167
68172,0,0.23562449
68173,1,0.5808525
68174,0,0.22222933
68175,0,0.38398406
68176,0,0.00055462
68177,1,0.7277143
68178,0,0.065294914
68179,0,0.09135944
68180,0,0.34159142
68181,0,0.06416657
68182,0,0.32416284
68183,0,0.0042373617
68184,1,0.73000145
68185,1,0.8934197
68186,1,0.5860538
68187,0,0.11606221
68188,0,0.47881222
68189,0,0.014012334
68190,0,0.3617474
68191,1,0.60705763
68192,1,0.7854793
68193,1,0.9487091
68194,0,0.30762067
68195,1,0.96773857
68196,0,0.024732659
68197,0,0.41865736
68198,0,0.44803426
68199,0,0.09942377
68200,0,0.4068286
68201,0,0.34752887
68202,1,0.9311104
68203,0,0.18003026
68204,1,0.6228229
68205,0,0.14499925
68206,0,0.23295406
68207,0,0.059085403
68208,0,0.19398563
68209,1,0.5323888
68210,0,0.19326891
68211,1,0.70760584
68212,0,0.41954833
68213,0,0.19542342
68214,0,0.1695475
68215,1,0.6650506
68216,0,0.3762948
68217,0,0.15371001
68218,1,0.9208968
68219,1,0.8802555
68220,1,0.69979036
68221,0,0.3024538
68222,1,0.87579054
68223,0,0.00011974658
68224,0,0.33368844
68225,0,0.48938015
68226,1,0.81831306
68227,1,0.91185474
68228,1,0.65280133
68229,0,0.08043107
68230,1,0.52459645
68231,0,0.11254625
68232,0,0.114300236
68233,0,0.21292692
68234,1,0.53652537
68235,0,0.07909135
68236,0,0.43340373
68237,0,0.15482114
68238,0,0.015140551
68239,0,0.039519817
68240,1,0.87093294
68241,1,0.8103682
68242,0,0.06034263
68243,1,0.57813996
68244,1,0.95327836
68245,0,0.4553056
68246,1,0.9346984
68247,0,0.34340212
68248,0,0.048384853
68249,1,0.9046957
68250,1,0.6827871
68251,0,0.009386385
68252,0,0.2577369
68253,0,0.009225422
68254,0,0.265051
68255,1,0.835594
68256,0,0.010230519
68257,1,0.9722157
68258,0,0.15504704
68259,0,0.0028594316
68260,0,0.01638716
68261,1,0.65294087
68262,1,0.6168179
